,lat,lon,MWS,CPSL,shum,ciz,vvr,vor,Rp
3963,25.4,-72.3,74.0,1005,1543.34,17.8,-0.1,150.58,646.43
3964,25.3,-72.2,74.0,1006,1456.74,17.9,-0.04,122.98,876.39
3965,25.4,-72.1,64.75,1007,1369.87,17.65,-0.04,127.71,826.56
3966,25.4,-71.9,64.75,1007,1249.96,17.62,-0.01,128.9,673.12
3967,25.3,-71.7,55.5,1008,1403.65,19.58,-0.1,113.24,671.02
3968,12.5,-80.7,37.0,1006,3404.61,13.17,-0.05,148.51,586.85
3969,12.3,-81.3,37.0,1005,3284.51,12.77,0.03,143.12,505.37
3970,11.8,-81.7,37.0,1005,3060.7,12.19,-0.08,161.39,580.33
3971,11.4,-82.0,37.0,1005,3140.35,10.52,-0.15,186.2,697.54
3972,11.2,-82.0,37.0,1005,3275.56,8.63,-0.19,181.15,678.86
3973,11.1,-82.0,46.25,1005,3587.75,10.21,-0.15,157.35,600.72
3974,11.0,-81.8,46.25,1005,3814.38,14.32,-0.22,173.03,641.54
3975,10.9,-81.5,46.25,1005,3956.89,12.5,-0.23,184.83,665.42
3976,10.8,-81.2,46.25,1005,4039.27,10.22,-0.19,169.13,687.42
3977,10.7,-80.8,46.25,1005,4307.48,10.87,-0.21,164.22,742.24
3978,10.7,-80.4,46.25,1005,4423.96,13.44,-0.25,184.88,745.38
3979,10.9,-80.0,46.25,1004,4259.11,14.37,-0.25,182.07,620.34
3980,11.1,-79.7,55.5,1002,4071.94,13.55,-0.22,178.8,841.48
3981,11.3,-79.4,55.5,1002,4086.85,13.92,-0.21,187.16,616.44
3982,11.3,-79.3,64.75,1002,3863.32,14.49,-0.18,211.8,694.48
3983,11.3,-79.2,74.0,1001,3374.75,14.94,-0.12,178.79,710.12
3984,11.1,-79.1,83.25,1000,3429.62,14.41,-0.09,135.24,538.61
3985,10.8,-79.1,92.5,998,3572.99,13.82,-0.06,147.85,667.3
3986,10.6,-79.1,101.7,992,3451.12,14.01,-0.05,156.01,776.16
3987,10.4,-79.2,111.0,986,3447.01,13.649999618530272,-0.0599999986588954,167.39,493.71
3988,10.5,-79.4,111.0,986,3661.96,13.720000267028809,-0.1000000014901161,223.76,476.65
3989,10.6,-79.6,111.0,987,3449.41,14.52,-0.01,115.6,510.82
3990,10.8,-80.0,111.0,991,3561.74,14.65,-0.08,173.82,649.32
3991,11.0,-80.4,111.0,994,3741.68,13.01,-0.13,175.82,529.79
3992,11.2,-81.1,120.2,990,3413.93,12.27,-0.14,167.86,790.56
3993,11.2,-81.8,148.0,980,3304.94,13.15,-0.1,139.1,783.1
3994,11.1,-82.4,166.5,978,3240.49,12.95,-0.15,163.65,791.94
3995,11.0,-83.0,185.0,975,3083.13,11.42,-0.12,168.87,782.93
3996,11.0,-83.8,185.0,975,3060.26,11.18,-0.12,152.21,775.5
3997,11.0,-83.9,175.7,978,3101.69,11.64,-0.13,147.24,825.59
3998,10.9,-84.9,120.2,992,3074.02,12.54,-0.06,126.99,973.85
3999,10.7,-85.6,111.0,993,3098.7,13.17,-0.07,130.14,703.43
4000,10.6,-86.2,111.0,994,3117.8,12.82,-0.08,129.08,645.83
4001,10.3,-87.5,101.7,995,2720.08,12.42,-0.03,76.69,536.15
4002,10.0,-88.8,92.5,997,3022.02,11.539999961853027,-0.1099999994039535,156.67,383.76
4003,9.7,-90.2,83.25,1000,2772.64,12.239999771118164,-0.0099999997764825,86.33,426.85
4004,9.4,-91.7,74.0,1003,2401.93,13.75,-0.0099999997764825,92.94,462.26
4005,9.1,-93.3,55.5,1005,2420.9,13.329999923706056,-0.0700000002980232,117.54,418.48
4006,10.7,-80.8,37.0,1008,4362.81,9.390000343322754,-0.270000010728836,150.03,495.44
4007,11.1,-81.1,46.25,1007,4275.27,10.47,-0.19,136.58,651.09
4008,11.4,-81.2,46.25,1007,4246.15,6.83,-0.1,129.81,652.72
4009,11.7,-81.4,46.25,1006,4189.03,7.38,-0.14,142.44,903.46
4010,12.0,-81.8,46.25,1005,4350.1,8.05,-0.23,165.9,659.1
4011,12.3,-82.3,55.5,1005,4497.37,10.06,-0.34,210.12,745.35
4012,12.6,-82.7,55.5,1004,4677.14,10.45,-0.32,217.98,861.06
4013,13.1,-83.1,64.75,1001,4546.0,13.33,-0.41,246.06,831.15
4014,13.9,-83.5,64.75,999,4289.46,14.32,-0.34,264.54,873.44
4015,14.5,-84.0,64.75,1000,4332.71,13.92,-0.34,250.29,937.16
4016,15.3,-84.4,64.75,1000,4692.54,15.59,-0.33,286.04,877.0
4017,16.3,-84.7,74.0,999,4827.96,16.29,-0.27,317.01,818.99
4018,17.9,-84.7,74.0,996,4579.31,15.82,-0.1,327.27,783.3
4019,19.5,-85.2,83.25,995,4598.0,15.81,-0.11,300.9,859.42
4020,21.3,-85.9,101.7,990,4509.63,15.32,-0.09,287.3,862.52
4021,23.5,-86.5,129.5,987,4647.67,15.1,-0.14,255.09,720.81
4022,25.7,-87.9,148.0,986,4357.74,15.92,-0.12,228.4,795.64
4023,27.6,-88.9,148.0,981,4375.0,16.62,-0.13,206.9,754.26
4024,29.1,-89.2,138.7,983,4327.74,16.8,-0.18,220.92,759.65
4025,30.4,-89.0,120.2,984,3956.83,18.33,-0.17,236.81,826.78
4026,30.5,-88.9,111.0,984,3924.62,18.16,-0.19,248.64,831.94
4027,32.2,-88.0,64.75,993,3925.88,19.6,-0.29,255.4,690.91
4028,34.1,-87.1,46.25,996,3414.47,21.52,-0.21,250.88,846.67
4029,22.2,-95.7,64.75,1007,4280.01,16.39,-0.24,81.69,890.56
4030,22.6,-95.2,64.75,1005,3987.51,16.54,-0.24,124.9,893.8
4031,23.2,-94.5,74.0,1003,3616.89,18.17,-0.2,138.95,739.36
4032,24.1,-93.0,83.25,1002,3201.2,19.57,-0.27,164.74,726.04
4033,25.2,-91.2,92.5,1001,2694.87,18.95,-0.19,183.79,866.71
4034,26.4,-89.4,92.5,1000,2586.26,18.96,-0.21,231.34,851.52
4035,27.8,-87.8,92.5,996,2373.7,20.52,-0.19,248.21,851.86
4036,28.6,-87.1,92.5,996,1904.11,21.69,-0.21,231.63,932.52
4037,29.3,-86.4,74.0,996,1957.6,21.79,-0.2,271.3,1239.68
4038,30.2,-85.4,74.0,999,1925.94,22.4,-0.13,322.3,908.08
4039,31.2,-84.2,64.75,1000,1444.18,23.24,-0.17,366.99,656.26
4040,33.1,-81.7,74.0,1002,1764.1,23.85,-0.23,347.15,662.92
4041,15.9,-75.2,64.75,1006,3407.76,10.869999885559082,-0.1400000005960464,208.71,345.25
4042,16.3,-76.8,74.0,1004,3093.42,11.479999542236328,-0.1000000014901161,229.62,358.03
4043,16.7,-78.4,92.5,1002,2751.95,13.74,-0.08,133.23,557.45
4044,17.0,-80.1,92.5,1000,2667.42,12.87,-0.02,116.12,899.58
4045,17.0,-81.9,92.5,998,2724.48,12.88,-0.03,108.25,577.83
4046,17.1,-83.7,92.5,998,2489.38,14.19,-0.07,103.6,663.04
4047,17.1,-85.3,92.5,998,2387.01,11.61,-0.04,85.4,1161.61
4048,17.0,-86.8,111.0,994,2886.47,11.13,-0.07,121.68,835.83
4049,16.9,-87.5,120.2,994,3002.3,10.85,-0.06,131.0,779.8
4050,16.8,-88.3,120.2,994,3062.13,11.27,-0.06,133.44,820.65
4051,16.4,-89.6,83.25,1001,3265.85,10.35,-0.04,122.4,759.34
4052,16.1,-90.5,55.5,1005,3522.1,8.8,-0.1,148.68,709.99
4053,15.8,-91.4,37.0,1007,3557.66,7.77,-0.12,144.11,657.01
4054,30.0,-71.2,55.5,1007,1312.23,14.03,-0.04,337.61,655.0
4055,30.0,-71.5,55.5,1006,1314.5,12.72,-0.02,316.3,719.59
4056,29.9,-71.8,64.75,1005,1302.5,12.74,0.03,307.29,1240.54
4057,29.9,-71.9,64.75,1005,1202.14,13.88,0.03,298.3,1288.67
4058,29.7,-71.7,64.75,1005,1174.98,10.37,0.02,299.19,541.26
4059,29.8,-71.4,64.75,1004,2023.5,10.739999771118164,-0.1199999973177909,1172.98,249.17
4060,29.9,-71.1,64.75,1003,1803.43,11.56999969482422,-0.0199999995529651,680.78,377.08
4061,29.8,-71.0,83.25,1000,1567.59,11.890000343322754,-0.0799999982118606,524.47,433.32
4062,29.8,-70.9,101.7,995,1275.2,12.9,0.02,270.09,547.25
4063,30.1,-70.9,120.2,988,1365.56,13.4,-0.04,290.16,687.29
4064,30.4,-70.9,120.2,988,1467.85,15.31999969482422,-0.0199999995529651,416.46,489.38
4065,30.8,-70.8,120.2,986,1285.24,16.28,-0.05,280.17,523.34
4066,31.5,-70.4,120.2,984,1441.64,19.14,-0.07,266.77,842.0
4067,32.6,-69.5,129.5,979,1492.61,19.08,-0.11,274.15,701.77
4068,34.2,-67.8,138.7,983,1601.39,19.02,-0.14,305.94,719.39
4069,18.5,-84.7,27.75,1009,3586.63,10.18,-0.16,63.11,543.79
4070,18.7,-84.9,27.75,1009,3829.57,9.68,-0.07,75.13,687.54
4071,19.0,-85.3,37.0,1008,3745.3,11.25,-0.1,71.85,1181.73
4072,19.3,-86.0,37.0,1008,3679.34,12.21,-0.08,101.78,1007.43
4073,19.7,-86.9,37.0,1008,3758.25,11.15,-0.18,138.06,934.21
4074,20.0,-87.5,37.0,1007,3911.95,13.06,-0.2,180.25,938.34
4075,20.3,-88.2,37.0,1007,3844.54,13.22,-0.15,203.79,851.07
4076,20.6,-88.9,37.0,1007,3810.26,14.37,-0.16,192.12,1054.5
4077,21.0,-89.6,37.0,1007,3807.01,13.89,-0.12,206.9,979.78
4078,21.2,-90.5,46.25,1007,3766.31,14.85,-0.12,226.06,799.12
4079,21.4,-91.5,46.25,1007,3689.48,14.73,-0.17,231.05,806.26
4080,21.3,-92.1,55.5,1007,3405.75,16.01,-0.15,248.5,774.72
4081,21.2,-92.5,64.75,1006,3599.33,15.79,-0.12,253.06,732.17
4082,20.9,-92.9,74.0,1006,4131.71,15.07,-0.16,181.84,940.35
4083,20.9,-92.9,74.0,1005,3947.23,15.45,-0.21,181.9,753.47
4084,21.0,-93.0,74.0,1004,3801.93,15.91,-0.27,186.29,747.39
4085,21.0,-93.2,83.25,1003,3378.23,16.52,-0.2,187.47,853.88
4086,20.9,-93.4,83.25,1002,3344.28,14.53,-0.07,184.68,675.27
4087,20.7,-93.4,83.25,1000,3174.62,15.94,-0.13,145.64,711.13
4088,20.5,-93.4,83.25,998,3322.62,15.12,-0.16,155.75,730.05
4089,20.4,-93.6,92.5,996,3302.96,15.77,-0.14,134.56,739.5
4090,20.5,-94.0,101.7,993,3627.03,17.98,-0.13,96.48,704.28
4091,20.3,-94.3,92.5,994,3765.18,18.58,-0.15,122.03,575.84
4092,20.1,-94.5,92.5,994,3568.89,16.63,-0.15,74.09,747.86
4093,19.9,-94.7,92.5,995,3532.26,16.2,-0.17,55.84,756.02
4094,19.6,-94.5,92.5,995,3599.74,13.84,-0.16,61.2,682.98
4095,19.5,-94.0,92.5,994,3542.23,14.39,-0.15,81.56,591.66
4096,19.3,-93.8,92.5,994,3532.31,14.19,-0.11,99.7,604.19
4097,18.8,-93.8,92.5,996,3612.03,13.14,-0.14,94.72,662.23
4098,18.6,-93.6,92.5,996,3663.47,14.89,-0.19,79.4,894.06
4099,18.5,-93.5,92.5,996,3628.14,16.35,-0.22,127.3,735.34
4100,18.4,-93.5,92.5,996,3491.34,17.37,-0.19,142.42,643.56
4101,18.4,-93.5,92.5,997,3544.53,17.06,-0.17,162.51,567.39
4102,18.2,-93.7,74.0,1000,3709.7,14.369999885559082,-0.0700000002980232,160.93,479.91
4103,17.9,-93.8,64.75,1003,3749.72,14.71,-0.15,119.6,667.06
4104,17.5,-93.9,46.25,1005,3957.05,15.25,-0.14,152.59,554.02
4105,17.2,-94.1,37.0,1006,4188.21,11.279999732971191,-0.2300000041723251,185.24,461.85
4106,16.9,-94.3,37.0,1006,4154.48,13.2,-0.19,161.19,607.26
4107,16.6,-94.5,27.75,1007,4645.94,11.64,-0.23,166.5,661.85
4108,16.3,-94.7,27.75,1007,4707.81,10.72,-0.23,193.97,550.88
4109,16.0,-95.0,27.75,1008,4448.76,10.53,-0.22,177.18,578.3
4110,15.8,-95.3,27.75,1009,4472.44,10.26,-0.21,180.96,514.29
4111,18.3,-61.8,64.75,1009,1158.05,26.78,-0.11,248.71,703.5
4112,18.3,-63.2,64.75,1008,1224.29,24.28,-0.14,238.13,757.92
4113,18.4,-64.7,64.75,1007,1169.41,22.5,-0.07,266.59,533.47
4114,18.5,-66.3,74.0,1005,1221.43,24.55,-0.1,232.06,512.48
4115,18.4,-66.5,74.0,1005,1238.63,24.83,-0.12,227.11,766.06
4116,18.3,-67.4,83.25,1004,1581.23,25.5,-0.09,207.25,668.1
4117,18.5,-68.4,92.5,1003,2794.89,22.540000915527344,-0.270000010728836,450.45,394.5
4118,19.0,-70.0,92.5,1003,2741.76,23.600000381469727,-0.2000000029802322,379.19,443.11
4119,19.1,-71.9,74.0,1005,1917.28,25.66,-0.1,228.26,579.72
4120,19.1,-73.8,64.75,1008,1631.49,24.36,-0.01,163.55,843.62
4121,19.0,-75.7,55.5,1008,1553.59,21.45,-0.05,165.51,786.96
4122,18.9,-77.2,55.5,1008,1470.29,20.86,-0.02,181.67,825.28
4123,19.0,-78.7,55.5,1007,1728.51,24.15999984741211,-0.0799999982118606,327.5,469.77
4124,19.4,-80.1,55.5,1007,1905.63,24.76000022888184,-0.0099999997764825,337.24,466.48
4125,19.6,-81.3,55.5,1007,2822.27,21.40999984741211,-0.2000000029802322,966.18,220.35
4126,19.7,-82.3,55.5,1007,2791.47,20.71999931335449,-0.0799999982118606,563.13,352.58
4127,19.5,-85.1,55.5,1007,3239.16,10.760000228881836,-0.1199999973177909,1320.68,154.83
4128,20.0,-85.8,55.5,1006,2371.85,19.59000015258789,0.050000000745058,291.61,459.58
4129,20.6,-86.5,55.5,1006,2369.67,18.11000061035156,0.0099999997764825,600.46,281.63
4130,23.3,-88.2,55.5,1007,1366.2,31.06,-0.04,28.22,759.05
4131,25.0,-87.2,55.5,1005,1656.07,32.0,-0.12,104.72,713.13
4132,26.3,-85.2,46.25,1006,2028.17,31.85,-0.31,102.54,513.43
4133,13.7,-81.7,46.25,1004,3953.96,14.45,-0.24,199.92,594.04
4134,14.2,-82.0,55.5,1004,3813.17,13.59,-0.13,186.41,711.58
4135,14.8,-82.1,64.75,1003,3622.87,12.71,-0.15,185.34,609.75
4136,15.4,-82.0,74.0,1000,3300.19,14.05,-0.2,196.89,595.63
4137,16.1,-81.9,101.7,994,3087.35,13.21,-0.17,187.82,536.38
4138,16.8,-81.8,120.2,987,3015.23,12.5,-0.1,153.06,718.3
4139,17.4,-81.7,120.2,985,2924.09,14.36,-0.19,160.28,529.22
4140,18.0,-81.6,138.7,979,2762.04,14.78,-0.22,153.54,580.72
4141,18.6,-81.4,148.0,975,2850.38,16.37,-0.24,163.3,555.5
4142,19.0,-81.0,185.0,964,2699.73,15.35,-0.1,198.65,537.73
4143,19.4,-80.4,203.5,951,2429.03,16.19,-0.1,194.9,543.93
4144,19.8,-79.6,231.2,944,2430.91,15.75,-0.1800000071525573,382.82,431.58
4145,20.2,-78.8,231.2,951,2274.85,16.809999465942383,-0.1400000005960464,276.97,479.63
4146,20.7,-78.0,166.5,968,2239.84,21.7,-0.05,142.7,615.64
4147,20.7,-78.0,157.2,970,2338.49,21.940000534057617,-0.050000000745058,285.65,459.65
4148,21.0,-77.7,101.7,990,1971.67,24.86,-0.05,145.19,577.46
4149,21.3,-77.8,64.75,1002,1585.51,27.59,0.02,129.01,1003.3
4150,21.6,-77.9,46.25,1004,1302.71,28.44,-0.02,129.1,556.76
4151,21.8,-77.9,46.25,1005,1394.69,28.96,-0.03,116.04,779.42
4152,22.1,-77.8,46.25,1006,1024.1,29.02,-0.05,124.68,636.96
4153,22.4,-77.7,37.0,1007,941.79,29.37,0.03,127.02,878.77
4154,22.5,-77.6,37.0,1008,698.3,28.41,0.01,113.19,944.82
4155,22.4,-77.5,37.0,1009,737.95,28.03,0.05,104.79,926.24
4156,22.1,-77.6,37.0,1009,747.84,25.86,0.04,89.88,625.87
4157,21.8,-77.9,37.0,1009,808.97,23.51,0.0,80.08,901.04
4158,20.9,-78.8,37.0,1009,623.26,18.96,0.07,76.05,676.09
4159,20.8,-79.7,37.0,1009,466.25,15.460000038146973,0.0900000035762786,827.1,83.84
4160,28.9,-85.6,37.0,1010,512.47,33.93000030517578,-0.1000000014901161,-104.01,436.04
4161,24.7,-94.8,64.75,1004,3608.12,20.74,-0.3,241.35,726.45
4162,25.9,-93.6,74.0,998,3504.52,22.76,-0.3,296.47,686.78
4163,27.0,-92.5,83.25,996,2920.56,23.88,-0.12,268.46,922.22
4164,28.8,-91.2,83.25,994,2547.52,24.42,-0.15,277.84,636.61
4165,31.7,-90.0,83.25,993,2206.79,26.76,-0.28,380.97,907.73
4166,19.1,-68.8,74.0,1004,3653.66,13.02,-0.12,74.77,710.65
4167,20.1,-69.7,74.0,1002,3599.23,14.16,-0.05,81.25,659.59
4168,20.9,-70.4,74.0,1003,3384.15,14.63,-0.04,52.04,668.57
4169,21.8,-71.3,64.75,1007,3237.17,15.95,-0.07,54.16,564.24
4170,22.7,-71.5,64.75,1007,3025.67,16.04,-0.08,54.15,924.37
4171,23.6,-71.9,64.75,1006,2910.82,17.33,-0.08,68.16,593.1
4172,24.0,-72.4,55.5,1007,2596.32,18.18,-0.02,56.89,695.66
4173,24.7,-72.2,55.5,1008,2577.58,16.69,-0.03,48.61,872.93
4174,25.5,-72.0,55.5,1008,2559.49,13.88,-0.09,66.89,881.99
4175,25.6,-71.0,55.5,1008,2638.13,13.74,-0.13,86.28,768.12
4176,25.7,-70.3,55.5,1008,2419.36,13.77,-0.06,99.71,698.27
4177,25.8,-69.3,55.5,1008,2035.77,14.59,-0.07,86.38,761.63
4178,25.9,-68.3,55.5,1007,1900.25,14.92,-0.1,96.48,574.94
4179,25.9,-67.7,46.25,1008,1629.1,14.28,0.03,92.32,580.17
4180,21.3,-69.9,46.25,1009,2540.1,12.49,-0.03,135.27,568.42
4181,21.6,-70.7,46.25,1009,3515.39,10.729999542236328,-0.1400000005960464,571.74,264.85
4182,21.9,-71.5,55.5,1007,3009.22,14.399999618530272,-0.2300000041723251,294.49,464.32
4183,22.2,-72.3,64.75,1005,2566.52,14.96,-0.09,181.29,634.77
4184,22.4,-73.0,83.25,1002,2530.41,15.11,-0.08,175.58,603.78
4185,22.6,-73.8,92.5,999,3476.42,18.239999771118164,-0.4399999976158142,628.63,333.22
4186,22.8,-74.7,101.7,997,2561.65,16.51,-0.13,224.57,618.29
4187,23.1,-75.9,111.0,994,2453.99,16.06,-0.13,237.48,679.35
4188,23.3,-77.2,111.0,992,2836.92,16.72,-0.12,246.04,633.67
4189,23.5,-78.8,111.0,990,3611.53,15.649999618530272,-0.209999993443489,507.6,442.18
4190,23.7,-80.3,129.5,985,2945.22,16.46,-0.2,283.36,583.43
4191,23.9,-81.6,157.2,975,2980.1,16.74,-0.21,320.72,616.43
4192,24.1,-82.7,175.7,967,3209.23,14.91,-0.17,335.2,666.53
4193,24.2,-84.0,203.5,955,3256.85,14.97,-0.07,336.83,521.25
4194,24.2,-85.2,222.0,941,3259.89,16.74,-0.3,361.13,624.55
4195,24.3,-86.2,268.2,920,3359.2,17.35,-0.19,392.75,553.38
4196,24.5,-86.9,277.5,897,3118.96,18.09,-0.17,400.21,718.39
4197,24.7,-87.3,286.7,895,3426.65,17.219999313354492,-0.2599999904632568,577.35,495.33
4198,24.8,-87.6,286.7,897,2906.57,17.5,-0.17,430.51,505.67
4199,25.2,-88.3,259.0,908,2963.97,20.13,-0.3,418.71,671.54
4200,25.6,-89.1,231.2,913,3147.04,20.4,-0.29,463.95,731.12
4201,26.0,-89.9,222.0,915,2716.58,20.31,-0.14,475.86,698.17
4202,26.5,-90.7,212.7,924,2705.37,20.12,-0.19,483.55,722.76
4203,27.1,-91.5,212.7,927,2797.32,20.9,-0.25,527.92,535.26
4204,27.8,-92.3,203.5,930,3024.81,20.91,-0.27,505.76,553.04
4205,28.6,-93.0,194.2,931,2943.86,22.38,-0.29,476.7,728.03
4206,29.4,-93.6,185.0,935,3567.54,26.6200008392334,-0.3600000143051147,726.84,488.54
4207,29.7,-93.7,185.0,937,3541.42,27.459999084472656,-0.4199999868869781,704.12,493.04
4208,30.5,-94.1,120.2,949,3102.56,24.95,-0.25,502.87,600.26
4209,31.6,-94.1,83.25,974,2920.24,22.4,-0.19,439.76,537.93
4210,32.7,-94.0,64.75,982,3086.15,22.92,-0.26,416.7,694.48
4211,33.7,-93.6,55.5,989,2893.04,22.47,-0.18,417.2,717.72
4212,34.7,-92.5,46.25,995,2823.77,19.34,-0.12,396.9,760.77
4213,13.9,-81.8,55.5,1006,2739.26,12.16,-0.04,145.15,713.48
4214,14.4,-82.5,64.75,1005,3041.94,11.699999809265137,-0.0900000035762786,280.49,420.75
4215,15.0,-83.2,83.25,1004,2339.36,12.83,-0.09,129.61,715.03
4216,15.7,-83.8,111.0,1001,2379.03,11.85,-0.08,90.98,777.25
4217,16.5,-84.4,120.2,996,2442.02,10.48,-0.04,62.69,766.16
4218,17.3,-85.0,120.2,991,2592.14,9.99,-0.07,46.89,666.96
4219,18.1,-85.6,138.7,986,2389.46,10.32,-0.09,26.0,684.96
4220,18.8,-85.9,166.5,981,2419.82,11.72,-0.12,47.9,636.57
4221,19.6,-86.0,166.5,981,2211.44,13.66,-0.06,45.96,726.86
4222,20.3,-86.0,157.2,984,2263.84,14.23,-0.11,37.63,600.79
4223,20.9,-85.9,157.2,987,2744.1,15.420000076293944,-0.25,253.06,389.36
4224,21.4,-85.8,138.7,990,2353.81,17.72,-0.09,90.0,533.87
4225,21.8,-85.6,138.7,993,2146.52,18.4,-0.04,59.9,717.59
4226,22.2,-85.2,129.5,995,2981.75,17.170000076293945,-0.209999993443489,256.89,366.61
4227,22.6,-84.5,111.0,999,2102.7,23.39,-0.07,60.02,529.42
4228,22.7,-83.9,101.7,1000,2438.01,21.950000762939453,-0.1000000014901161,121.16,479.07
4229,22.8,-83.5,92.5,1001,2348.83,21.76000022888184,-0.1099999994039535,139.78,482.05
4230,22.9,-82.0,74.0,1004,2183.66,23.99,-0.04,96.63,636.92
4231,22.9,-80.9,55.5,1008,1805.6,21.74,0.01,74.65,775.33
4232,22.9,-79.9,46.25,1009,1575.91,19.62,0.05,29.59,747.84
4233,23.0,-79.1,37.0,1009,1458.36,17.79,-0.03,20.17,681.45
4234,12.7,-81.0,46.25,1007,3147.92,10.93,-0.14,179.05,599.61
4235,12.7,-81.2,46.25,1007,3188.41,13.16,-0.15,208.15,629.48
4236,12.9,-81.4,46.25,1006,3359.01,14.1,-0.18,202.09,680.31
4237,13.2,-81.4,46.25,1006,3429.12,13.47,-0.18,195.15,671.84
4238,13.6,-81.4,46.25,1006,3518.06,12.47,-0.07,196.22,617.19
4239,14.2,-81.4,46.25,1006,3443.12,12.38,-0.08,193.84,608.01
4240,14.8,-81.5,46.25,1006,3395.95,13.92,-0.1,194.02,541.1
4241,15.5,-81.7,55.5,1005,3469.11,13.41,-0.2,189.4,568.81
4242,16.0,-81.9,64.75,1004,3358.36,12.62,-0.11,175.56,649.22
4243,16.5,-82.2,74.0,1003,3389.53,12.369999885559082,-0.2000000029802322,247.54,493.38
4244,16.9,-82.6,92.5,1001,2720.11,14.91,-0.16,125.0,600.82
4245,17.1,-83.0,120.2,991,2596.12,13.49,-0.11,125.71,598.58
4246,17.2,-83.2,138.7,982,2458.24,13.43,-0.07,123.73,659.72
4247,17.3,-83.5,166.5,976,2824.06,14.5600004196167,-0.1800000071525573,221.18,494.62
4248,17.3,-83.8,175.7,972,3218.17,14.5,-0.3000000119209289,321.46,430.68
4249,17.3,-84.2,185.0,971,2735.05,13.140000343322754,-0.1899999976158142,219.43,466.83
4251,17.5,-85.0,185.0,969,2232.59,11.449999809265137,-0.1099999994039535,258.11,422.23
4252,17.7,-85.4,157.2,973,2891.66,12.199999809265137,-0.1700000017881393,366.4,342.13
4253,18.0,-85.8,148.0,976,2507.41,12.949999809265137,-0.1500000059604644,166.4,468.81
4254,18.3,-86.3,148.0,978,2062.24,13.29,-0.07,67.53,517.94
4255,18.6,-86.7,120.2,987,1822.55,14.57,-0.03,50.88,555.13
4256,19.0,-86.9,111.0,988,1925.58,16.52,-0.0,36.32,710.27
4257,19.5,-87.1,111.0,991,1978.49,17.24,-0.06,44.58,585.61
4258,20.2,-87.2,101.7,996,1748.97,18.05,-0.05,35.33,736.01
4259,20.5,-87.2,92.5,996,1699.85,18.75,-0.07,45.15,617.15
4260,20.9,-87.1,92.5,998,1676.5,18.9,-0.11,46.07,728.54
4261,21.4,-86.9,74.0,1002,1729.56,19.42,-0.04,81.61,746.45
4262,21.7,-86.4,46.25,1007,2045.8,21.74,-0.18,134.05,944.58
4263,21.8,-85.3,37.0,1008,2322.3,21.96,-0.13,181.53,865.14
4264,21.5,-84.2,37.0,1008,2361.63,18.24,-0.07,142.83,931.82
4265,14.3,-77.4,46.25,1006,3844.0,11.51,-0.17,197.53,664.39
4266,13.9,-77.8,46.25,1005,3902.67,11.33,-0.1,195.44,995.31
4267,13.5,-78.2,46.25,1003,3929.81,10.45,-0.08,225.01,565.22
4268,13.1,-78.6,55.5,1002,3696.08,12.82,-0.15,221.33,828.37
4269,12.7,-78.7,64.75,1000,3873.0,12.4,-0.19,248.15,844.16
4270,12.6,-78.4,74.0,998,4284.76,12.38,-0.19,248.87,976.56
4271,12.9,-78.1,74.0,998,4386.13,13.9,-0.35,275.29,833.62
4272,13.4,-77.9,74.0,995,4296.5,17.3,-0.38,319.5,979.35
4273,14.0,-77.6,83.25,993,4388.39,13.93,-0.31,329.71,894.33
4274,14.7,-77.3,101.7,990,4354.45,14.85,-0.32,342.47,956.68
4275,15.6,-77.1,111.0,987,4312.97,16.93,-0.43,355.62,928.03
4276,16.6,-76.9,120.2,981,4014.46,19.1,-0.48,355.95,904.92
4277,17.7,-76.7,138.7,972,3945.61,18.1,-0.43,409.02,964.92
4278,17.9,-76.6,138.7,971,3964.02,17.67,-0.4,416.28,1046.8
4279,18.9,-76.4,157.2,964,4093.82,18.12,-0.4,463.48,1018.42
4280,20.0,-76.0,185.0,954,4064.56,19.33,-0.3,446.65,986.53
4281,20.1,-76.0,185.0,954,4047.41,19.56,-0.32,447.32,836.2
4282,20.9,-75.7,175.7,960,4059.75,21.11,-0.37,447.43,829.75
4283,21.7,-75.5,175.7,966,3997.61,25.11,-0.5,503.27,867.6
4284,23.3,-75.3,166.5,963,3804.83,26.2,-0.41,533.86,951.34
4285,24.8,-75.9,138.7,965,3512.22,31.49,-0.5,529.75,1065.72
4286,25.7,-76.4,129.5,968,3359.25,32.07,-0.35,625.22,710.34
4287,26.4,-76.9,120.2,970,2918.31,31.45,-0.29,584.85,928.39
4288,27.0,-77.2,120.2,971,2954.47,32.14,-0.17,603.08,1080.14
4289,27.5,-77.1,111.0,969,3001.1,33.01,-0.27,657.75,943.44
4290,28.1,-76.9,111.0,968,2791.66,31.16,-0.22,699.15,773.5
4291,28.8,-76.5,129.5,956,2528.75,29.49,-0.26,825.39,602.13
4292,29.7,-75.6,129.5,960,2678.3,28.19,-0.32,903.93,666.76
4293,30.5,-74.7,120.2,960,3120.76,29.81,-0.4,868.21,558.02
4294,31.3,-73.9,120.2,959,3069.38,31.08,-0.23,874.72,762.63
4295,32.0,-73.0,120.2,954,3313.25,27.42,-0.21,955.79,591.46
4296,32.8,-72.0,120.2,952,4346.41,23.280000686645508,-0.4399999976158142,1716.95,399.16
4297,33.9,-71.0,129.5,950,3620.95,28.44,-0.44,949.48,508.16
