name	year	month	day	hour	lat	long	status	category	wind	pressure	tropicalstorm_force_diameter	hurricane_force_diameter
               Karl	2022	10	13	60	22.4	-94.3	tropical storm		45	1000	100	0
               Karl	2022	10	13	12	21.9	-94	tropical storm		45	1000	100	0
               Karl	2022	10	13	18	21.3	-93.6	tropical storm		40	999	70	0
               Karl	2022	10	14	0	20.9	-93	tropical storm		40	998	60	0
               Karl	2022	10	14	60	20.3	-92.6	tropical storm		35	997	50	0
               Karl	2022	10	14	12	19.8	-92.6	tropical storm		35	997	50	0
               Karl	2022	10	14	18	19.4	-92.6	tropical storm		35	999	40	0
               Karl	2022	10	15	0	19	-92.7	other low		30	1004	0	0
               Karl	2022	10	15	60	18.7	-92.9	other low		25	1007	0	0
               Karl	2022	10	15	12	18.5	-93.3	other low		20	1009	0	0
               Karl	2022	10	15	18	18.4	-94	other low		20	1010	0	0
               Lisa	2022	10	30	18	15.7	-73.3	other low		35	1005	100	0
               Lisa	2022	10	31	0	15.7	-74.4	other low		35	1005	100	0
               Lisa	2022	10	31	60	15.6	-75.5	other low		35	1005	90	0
               Lisa	2022	10	31	12	15.5	-76.7	tropical storm		35	1003	90	0
               Lisa	2022	10	31	18	15.5	-77.8	tropical storm		40	1002	90	0
               Lisa	2022	11	1	0	15.6	-78.8	tropical storm		40	1002	90	0
               Lisa	2022	11	1	60	15.9	-79.9	tropical storm		40	1003	90	0
               Lisa	2022	11	1	12	16.2	-81.2	tropical storm		45	1002	80	0
               Lisa	2022	11	1	18	16.5	-82.5	tropical storm		50	1001	80	0
               Lisa	2022	11	2	0	16.7	-84.1	tropical storm		55	993	120	0
               Lisa	2022	11	2	60	17	-85.5	tropical storm		60	992	120	0
               Lisa	2022	11	2	12	17.1	-86.7	hurricane	1	70	990	120	10
               Lisa	2022	11	2	18	17.3	-87.7	hurricane	1	75	988	100	15
               Lisa	2022	11	2	21	17.4	-88.3	hurricane	1	80	985	90	30
               Lisa	2022	11	3	0	17.5	-88.6	hurricane	1	65	990	90	15
               Lisa	2022	11	3	60	17.7	-89.6	tropical storm		45	998	60	0
               Lisa	2022	11	3	12	17.9	-90.6	tropical depression		30	1008	0	0
               Lisa	2022	11	3	18	18	-91.7	tropical depression		30	1008	0	0
               Lisa	2022	11	4	0	18.1	-92.7	tropical depression		30	1008	0	0
               Lisa	2022	11	4	60	18.3	-93.6	tropical depression		30	1008	0	0
               Lisa	2022	11	4	12	18.7	-94.5	tropical depression		25	1008	0	0
               Lisa	2022	11	4	18	19.2	-95.2	tropical depression		25	1008	0	0
               Lisa	2022	11	5	0	19.4	-95.4	tropical depression		25	1008	0	0
               Lisa	2022	11	5	60	19.7	-95.4	tropical depression		25	1008	0	0
             Martin	2022	10	30	18	34.2	-64	extratropical		40	1006	180	0
             Martin	2022	10	31	0	34.6	-63.1	extratropical		45	1004	180	0
             Martin	2022	10	31	60	34.9	-62.2	extratropical		45	1004	180	0
             Martin	2022	10	31	12	35	-61.6	extratropical		40	1004	180	0
             Martin	2022	10	31	18	35	-60.9	extratropical		40	1004	180	0
             Martin	2022	11	1	0	35.1	-59.6	extratropical		35	1004	190	0
             Martin	2022	11	1	60	35.2	-57.9	extratropical		35	1002	160	0
             Martin	2022	11	1	12	35.3	-56.7	tropical storm		40	998	150	0
             Martin	2022	11	1	18	35.3	-55.4	tropical storm		45	993	170	0
             Martin	2022	11	2	0	35.1	-54.2	tropical storm		50	991	170	0
             Martin	2022	11	2	60	35	-53	tropical storm		55	989	190	0
             Martin	2022	11	2	12	35.1	-50.9	hurricane	1	65	983	200	30
             Martin	2022	11	2	18	36.1	-48.9	hurricane	1	75	974	220	60
             Martin	2022	11	3	0	38	-46.4	hurricane	1	75	970	300	80
             Martin	2022	11	3	60	40.3	-43.6	hurricane	1	75	965	450	80
             Martin	2022	11	3	12	43.7	-38.8	extratropical		75	960	600	100
             Martin	2022	11	3	18	49	-35.3	extratropical		75	950	810	100
             Martin	2022	11	4	0	52.7	-38	extratropical		70	947	990	100
             Martin	2022	11	4	60	54.7	-37.7	extratropical		65	936	1050	100
             Martin	2022	11	4	12	55.8	-37.2	extratropical		60	932	1170	0
             Martin	2022	11	4	18	56.5	-36.5	extratropical		55	939	1170	0
             Nicole	2022	11	6	12	20.6	-66.8	other low		30	1005	0	0
             Nicole	2022	11	6	18	22.4	-66.8	other low		35	1005	120	0
             Nicole	2022	11	7	0	23.9	-67.5	other low		35	1005	240	0
             Nicole	2022	11	7	60	25.2	-68.2	subtropical storm		40	1004	240	0
             Nicole	2022	11	7	12	25.9	-69.3	subtropical storm		40	1002	310	0
             Nicole	2022	11	7	18	26.4	-70.3	subtropical storm		40	1001	350	0
             Nicole	2022	11	8	0	26.8	-70.7	subtropical storm		40	998	450	0
             Nicole	2022	11	8	60	27.5	-71.2	subtropical storm		40	996	570	0
             Nicole	2022	11	8	12	27.7	-72.1	subtropical storm		45	993	570	0
             Nicole	2022	11	8	18	27.6	-73.3	tropical storm		50	991	570	0
             Nicole	2022	11	9	0	27.2	-74.3	tropical storm		60	984	570	0
             Nicole	2022	11	9	60	26.8	-75.3	tropical storm		60	986	520	0
             Nicole	2022	11	9	12	26.5	-76.2	tropical storm		55	985	520	0
             Nicole	2022	11	9	17	26.5	-77.1	tropical storm		60	985	520	0
             Nicole	2022	11	9	18	26.5	-77.3	tropical storm		60	985	480	0
             Nicole	2022	11	9	23	26.6	-78.2	hurricane	1	65	980	480	20
             Nicole	2022	11	10	0	26.7	-78.4	hurricane	1	65	980	480	20
             Nicole	2022	11	10	60	27.3	-79.8	hurricane	1	65	980	570	20
             Nicole	2022	11	10	74	27.6	-80.3	hurricane	1	65	980	570	20
             Nicole	2022	11	10	12	28	-81.6	tropical storm		55	984	480	0
             Nicole	2022	11	10	18	29	-82.8	tropical storm		40	989	300	0
             Nicole	2022	11	10	19	29.2	-83	tropical storm		40	989	300	0
             Nicole	2022	11	11	0	30.1	-84	tropical storm		35	992	300	0
             Nicole	2022	11	11	60	31.2	-84.6	tropical depression		30	996	0	0
             Nicole	2022	11	11	12	33.2	-84.6	tropical depression		25	999	0	0
             Nicole	2022	11	11	18	35.4	-83.8	other low		25	1000	0	0
             Arlene	2023	5	31	18	26.4	-85.9	other low		20	1009	0	0
             Arlene	2023	6	1	0	26.7	-85.7	other low		20	1008	0	0
             Arlene	2023	6	1	60	27.2	-85.8	other low		25	1008	0	0
             Arlene	2023	6	1	12	27.7	-86.2	tropical depression		30	1007	0	0
             Arlene	2023	6	1	18	28	-86.5	tropical depression		30	1007	0	0
             Arlene	2023	6	2	0	27.7	-86.5	tropical depression		30	1006	0	0
             Arlene	2023	6	2	60	27.3	-86.4	tropical storm		35	1004	60	0
             Arlene	2023	6	2	12	27	-86.3	tropical storm		35	1002	60	0
             Arlene	2023	6	2	18	26.7	-86	tropical storm		35	1000	60	0
             Arlene	2023	6	3	0	25.9	-85.7	tropical storm		35	998	60	0
             Arlene	2023	6	3	60	25	-85.6	tropical depression		30	999	0	0
             Arlene	2023	6	3	12	24.4	-85.3	other low		25	1000	0	0
             Arlene	2023	6	3	18	23.9	-85	other low		25	1001	0	0
             Arlene	2023	6	4	0	23.5	-84.1	other low		25	1002	0	0
             Arlene	2023	6	4	60	23.3	-83	other low		25	1002	0	0
               Bret	2023	6	19	60	10.7	-37.3	tropical depression		30	1009	0	0
               Bret	2023	6	19	12	10.9	-39.1	tropical depression		30	1009	0	0
               Bret	2023	6	19	18	11.1	-40.9	tropical storm		35	1008	40	0
               Bret	2023	6	20	0	11.3	-42.7	tropical storm		35	1008	70	0
               Bret	2023	6	20	60	11.5	-44.5	tropical storm		35	1008	70	0
               Bret	2023	6	20	12	11.7	-46.3	tropical storm		35	1008	90	0
               Bret	2023	6	20	18	12	-48	tropical storm		40	1006	90	0
               Bret	2023	6	21	0	12.4	-49.4	tropical storm		45	1004	90	0
               Bret	2023	6	21	60	12.7	-50.7	tropical storm		50	1001	100	0
               Bret	2023	6	21	12	13	-52	tropical storm		50	1001	110	0
               Bret	2023	6	21	18	13.3	-53.3	tropical storm		55	1000	120	0
               Bret	2023	6	22	0	13.4	-54.6	tropical storm		55	999	120	0
               Bret	2023	6	22	60	13.5	-55.9	tropical storm		60	996	130	0
               Bret	2023	6	22	12	13.5	-57.3	tropical storm		60	998	160	0
               Bret	2023	6	22	18	13.4	-58.8	tropical storm		55	1000	190	0
               Bret	2023	6	23	0	13.3	-60.3	tropical storm		55	1001	190	0
               Bret	2023	6	23	31	13.3	-61.2	tropical storm		55	1001	190	0
               Bret	2023	6	23	60	13.3	-62	tropical storm		50	1001	190	0
               Bret	2023	6	23	12	13.2	-63.8	tropical storm		50	1002	200	0
               Bret	2023	6	23	18	13.1	-65.6	tropical storm		45	1003	120	0
               Bret	2023	6	24	0	13	-67.4	tropical storm		45	1004	90	0
               Bret	2023	6	24	60	13	-69.2	tropical storm		40	1005	90	0
               Bret	2023	6	24	12	13	-70.9	tropical storm		40	1007	90	0
              Cindy	2023	6	22	0	10.4	-39.9	tropical depression		30	1008	0	0
              Cindy	2023	6	22	60	10.7	-41.1	tropical depression		30	1008	0	0
              Cindy	2023	6	22	12	11	-42.3	tropical depression		30	1008	0	0
              Cindy	2023	6	22	18	11.3	-43.5	tropical depression		30	1008	0	0
              Cindy	2023	6	23	0	11.5	-44.8	tropical storm		35	1007	50	0
              Cindy	2023	6	23	60	11.8	-46.1	tropical storm		40	1006	50	0
              Cindy	2023	6	23	12	12.2	-47.5	tropical storm		45	1005	50	0
              Cindy	2023	6	23	18	12.8	-48.8	tropical storm		45	1005	50	0
              Cindy	2023	6	24	0	13.6	-50	tropical storm		45	1005	50	0
              Cindy	2023	6	24	60	14.6	-51.2	tropical storm		50	1004	50	0
              Cindy	2023	6	24	12	15.7	-52.5	tropical storm		50	1004	80	0
              Cindy	2023	6	24	18	16.8	-53.9	tropical storm		50	1005	60	0
              Cindy	2023	6	25	0	18.2	-55.2	tropical storm		45	1006	60	0
              Cindy	2023	6	25	60	19.4	-56.4	tropical storm		45	1007	60	0
              Cindy	2023	6	25	12	20.5	-57.6	tropical storm		40	1009	60	0
              Cindy	2023	6	25	18	21.6	-58.8	tropical storm		40	1010	60	0
              Cindy	2023	6	26	0	22.5	-59.9	tropical storm		35	1011	60	0
                Don	2023	7	11	12	36.5	-55.5	other low		25	1013	0	0
                Don	2023	7	11	18	36.6	-55	other low		25	1013	0	0
                Don	2023	7	12	0	36.2	-54.4	other low		25	1011	0	0
                Don	2023	7	12	60	35.3	-53.6	other low		25	1009	0	0
                Don	2023	7	12	12	34	-52.6	other low		25	1009	0	0
                Don	2023	7	12	18	32.9	-51.9	other low		30	1008	0	0
                Don	2023	7	13	0	32	-51	other low		30	1007	0	0
                Don	2023	7	13	60	31.3	-50.2	other low		30	1006	0	0
                Don	2023	7	13	12	31.2	-48.7	other low		35	1004	180	0
                Don	2023	7	13	18	31.7	-47.3	other low		40	1003	180	0
                Don	2023	7	14	0	32.5	-46.7	subtropical storm		45	1002	180	0
                Don	2023	7	14	60	32.9	-46.8	subtropical storm		45	1002	120	0
                Don	2023	7	14	12	33.4	-47	subtropical storm		40	1004	150	0
                Don	2023	7	14	18	33.8	-47.2	subtropical storm		40	1004	150	0
                Don	2023	7	15	0	34.3	-47.2	subtropical storm		40	1004	150	0
                Don	2023	7	15	60	35.3	-47.7	subtropical storm		40	1005	150	0
                Don	2023	7	15	12	36.2	-48.4	subtropical storm		40	1006	150	0
                Don	2023	7	15	18	37.1	-48.7	subtropical storm		35	1007	150	0
                Don	2023	7	16	0	37.8	-48.8	subtropical storm		35	1007	150	0
                Don	2023	7	16	60	38.4	-48.7	subtropical storm		35	1007	100	0
                Don	2023	7	16	12	38.9	-48.5	subtropical depression		30	1009	0	0
                Don	2023	7	16	18	39.4	-47.5	subtropical depression		30	1010	0	0
                Don	2023	7	17	0	39.5	-46.4	subtropical depression		30	1010	0	0
                Don	2023	7	17	60	39.3	-45	tropical depression		30	1010	0	0
                Don	2023	7	17	12	38.9	-43.6	tropical depression		30	1010	0	0
                Don	2023	7	17	18	38.4	-42.2	tropical depression		30	1010	0	0
                Don	2023	7	18	0	37.8	-40.9	tropical storm		35	1008	90	0
                Don	2023	7	18	60	36.8	-39.9	tropical storm		35	1008	90	0
                Don	2023	7	18	12	36	-39.4	tropical storm		35	1008	90	0
                Don	2023	7	18	18	35.3	-39.2	tropical storm		35	1008	130	0
                Don	2023	7	19	0	34.6	-39.1	tropical storm		35	1008	90	0
                Don	2023	7	19	60	34.2	-39.1	tropical storm		35	1008	90	0
                Don	2023	7	19	12	33.9	-39.3	tropical storm		35	1008	90	0
                Don	2023	7	19	18	33.8	-39.9	tropical storm		40	1005	100	0
                Don	2023	7	20	0	33.8	-40.6	tropical storm		45	1001	100	0
                Don	2023	7	20	60	34	-41.3	tropical storm		45	1001	100	0
                Don	2023	7	20	12	34.3	-42.2	tropical storm		40	1004	100	0
                Don	2023	7	20	18	34.5	-43.3	tropical storm		40	1004	90	0
                Don	2023	7	21	0	34.6	-44.2	tropical storm		40	1004	90	0
                Don	2023	7	21	60	35	-45.1	tropical storm		40	1004	90	0
                Don	2023	7	21	12	35.4	-46	tropical storm		45	1001	90	0
                Don	2023	7	21	18	36.2	-47	tropical storm		45	1001	80	0
                Don	2023	7	22	0	36.9	-48.2	tropical storm		45	1001	80	0
                Don	2023	7	22	60	37.7	-49.3	tropical storm		45	1001	80	0
                Don	2023	7	22	12	38.5	-49.9	tropical storm		55	995	80	0
                Don	2023	7	22	18	39.5	-50.1	hurricane	1	65	986	90	15
                Don	2023	7	23	0	40.7	-49.9	hurricane	1	65	986	120	15
                Don	2023	7	23	60	42	-49.4	tropical storm		60	989	120	0
                Don	2023	7	23	12	43.3	-48.5	tropical storm		55	992	120	0
                Don	2023	7	23	18	44.7	-47.3	tropical storm		50	996	110	0
                Don	2023	7	24	0	45.9	-45.7	tropical storm		45	1002	90	0
                Don	2023	7	24	60	46.7	-44.1	other low		40	1005	80	0
                Don	2023	7	24	12	47.3	-41.9	other low		40	1005	100	0
                Don	2023	7	24	18	47.8	-39.7	other low		40	1005	60	0
                Don	2023	7	25	0	48.5	-36.8	other low		35	1008	60	0
                Don	2023	7	25	60	49.1	-33.7	other low		35	1008	60	0
                Don	2023	7	25	12	49.8	-29.4	other low		30	1010	0	0
                Don	2023	7	25	18	50.4	-24.5	extratropical		30	1010	0	0
               Gert	2023	8	19	0	14.7	-46.6	other low		30	1008	0	0
               Gert	2023	8	19	60	15.4	-47.8	tropical depression		30	1007	0	0
               Gert	2023	8	19	12	16.1	-48.8	tropical depression		30	1006	0	0
               Gert	2023	8	19	18	16.6	-49.9	tropical depression		30	1006	0	0
               Gert	2023	8	20	0	16.9	-51.1	tropical depression		30	1006	0	0
               Gert	2023	8	20	60	16.8	-52.3	tropical depression		30	1006	0	0
               Gert	2023	8	20	12	16.7	-53.3	tropical storm		35	1005	40	0
               Gert	2023	8	20	18	16.6	-54.2	tropical storm		35	1005	40	0
               Gert	2023	8	21	0	16.6	-55.1	tropical storm		35	1005	60	0
               Gert	2023	8	21	60	16.6	-55.9	tropical storm		35	1005	60	0
               Gert	2023	8	21	12	16.7	-56.6	tropical depression		30	1006	0	0
               Gert	2023	8	21	18	16.9	-57.2	tropical depression		25	1006	0	0
               Gert	2023	8	22	0	17	-57.9	tropical depression		25	1006	0	0
               Gert	2023	8	22	60	17.1	-58.7	tropical depression		25	1007	0	0
               Gert	2023	8	22	12	17.4	-59.5	other low		25	1008	0	0
               Gert	2023	8	22	18	17.7	-60.1	other low		25	1008	0	0
               Gert	2023	8	23	0	18.1	-60.2	other low		25	1008	0	0
               Gert	2023	8	23	60	18.3	-59.7	other low		25	1008	0	0
               Gert	2023	8	23	12	18.5	-59.2	other low		25	1009	0	0
               Gert	2023	8	23	18	18.3	-59	other low		25	1009	0	0
               Gert	2023	8	24	0	18.1	-58.9	other low		20	1010	0	0
               Gert	2023	8	24	60	17.7	-58.7	other low		20	1010	0	0
               Gert	2023	8	24	12	17.3	-58.5	other low		20	1010	0	0
               Gert	2023	8	24	18	16.9	-58.6	other low		20	1010	0	0
               Gert	2023	8	25	0	16.5	-58.8	other low		20	1010	0	0
               Gert	2023	8	25	60	16.1	-59.1	other low		20	1010	0	0
               Gert	2023	8	25	12	16	-59.3	other low		20	1010	0	0
               Gert	2023	8	25	18	16	-59.5	other low		20	1010	0	0
               Gert	2023	8	26	0	16.1	-59.7	other low		20	1010	0	0
               Gert	2023	8	26	60	16.3	-59.8	other low		25	1010	0	0
               Gert	2023	8	26	12	16.9	-59.7	disturbance		25	1010	0	0
               Gert	2023	8	26	18	17.8	-59.5	disturbance		25	1010	0	0
               Gert	2023	8	27	0	18.7	-59.4	disturbance		25	1010	0	0
               Gert	2023	8	27	60	19.4	-59.5	disturbance		25	1010	0	0
               Gert	2023	8	27	12	19.9	-59.6	disturbance		25	1010	0	0
               Gert	2023	8	27	18	20.2	-59.6	disturbance		25	1010	0	0
               Gert	2023	8	28	0	20.5	-59.6	disturbance		25	1010	0	0
               Gert	2023	8	28	60	20.8	-59.4	disturbance		25	1010	0	0
               Gert	2023	8	28	12	21.2	-59.2	disturbance		25	1010	0	0
               Gert	2023	8	28	18	21.6	-59.2	disturbance		25	1010	0	0
               Gert	2023	8	29	0	22.3	-59.4	disturbance		25	1011	0	0
               Gert	2023	8	29	60	23	-59.6	disturbance		25	1011	0	0
               Gert	2023	8	29	12	23.8	-59.6	disturbance		25	1012	0	0
               Gert	2023	8	29	18	24.6	-59.6	disturbance		25	1012	0	0
               Gert	2023	8	30	0	25.4	-59.3	disturbance		25	1012	0	0
               Gert	2023	8	30	60	26.2	-59	disturbance		25	1010	0	0
               Gert	2023	8	30	12	27	-58.7	disturbance		25	1010	0	0
               Gert	2023	8	30	18	27.5	-58.5	disturbance		25	1009	0	0
               Gert	2023	8	31	0	28	-58.3	other low		30	1009	0	0
               Gert	2023	8	31	60	28.4	-58.1	other low		30	1008	0	0
               Gert	2023	8	31	12	28.5	-57.6	other low		30	1008	0	0
               Gert	2023	8	31	18	28.6	-57	tropical depression		30	1007	0	0
               Gert	2023	9	1	0	28.8	-56.4	tropical depression		30	1006	0	0
               Gert	2023	9	1	60	28.8	-55.7	tropical depression		30	1006	0	0
               Gert	2023	9	1	12	28.4	-55.2	tropical depression		30	1006	0	0
               Gert	2023	9	1	18	27.9	-54.8	tropical storm		35	1005	30	0
               Gert	2023	9	2	0	27.7	-54.6	tropical storm		35	1005	30	0
               Gert	2023	9	2	60	27.6	-54.4	tropical storm		40	1003	60	0
               Gert	2023	9	2	12	27.7	-54.1	tropical storm		45	999	60	0
               Gert	2023	9	2	18	28.1	-53.8	tropical storm		45	999	70	0
               Gert	2023	9	3	0	28.6	-53.5	tropical storm		50	998	70	0
               Gert	2023	9	3	60	29.3	-53	tropical storm		50	998	70	0
               Gert	2023	9	3	12	30.4	-52.4	tropical storm		50	998	70	0
               Gert	2023	9	3	18	31.9	-51.6	tropical storm		45	999	60	0
               Gert	2023	9	4	0	33.9	-50.9	tropical storm		45	1000	70	0
               Gert	2023	9	4	60	36.5	-50.7	tropical storm		45	1000	70	0
               Gert	2023	9	4	12	39.4	-50.8	other low		40	1001	60	0
              Emily	2023	8	18	12	15.4	-32.9	other low		30	1009	0	0
              Emily	2023	8	18	18	15.5	-33.9	other low		30	1008	0	0
              Emily	2023	8	19	0	15.6	-34.8	other low		30	1007	0	0
              Emily	2023	8	19	60	15.8	-35.3	other low		30	1006	0	0
              Emily	2023	8	19	12	16.4	-35.7	other low		30	1006	0	0
              Emily	2023	8	19	18	17.2	-36.1	other low		30	1006	0	0
              Emily	2023	8	20	0	18	-36.7	tropical storm		35	1004	100	0
              Emily	2023	8	20	60	18.8	-37.5	tropical storm		40	1001	120	0
              Emily	2023	8	20	12	19.4	-38.3	tropical storm		45	998	150	0
              Emily	2023	8	20	18	20	-39	tropical storm		45	998	180	0
              Emily	2023	8	21	0	20.3	-39.8	tropical storm		40	1000	180	0
              Emily	2023	8	21	60	20.6	-40.6	other low		35	1003	150	0
              Emily	2023	8	21	12	21	-41.4	other low		35	1004	120	0
              Emily	2023	8	21	18	21.4	-42.2	other low		30	1005	0	0
              Emily	2023	8	22	0	21.9	-43.1	other low		30	1006	0	0
              Emily	2023	8	22	60	22.5	-44.1	other low		30	1006	0	0
              Emily	2023	8	22	12	23.4	-45.1	other low		30	1006	0	0
              Emily	2023	8	22	18	24.4	-46.1	other low		30	1006	0	0
              Emily	2023	8	23	0	25.3	-47.2	other low		35	1006	80	0
              Emily	2023	8	23	60	26.1	-48.4	other low		35	1006	80	0
              Emily	2023	8	23	12	26.9	-49.2	other low		35	1006	60	0
              Emily	2023	8	23	18	27.8	-49.6	other low		35	1006	60	0
              Emily	2023	8	24	0	28.6	-49.6	other low		35	1006	60	0
              Emily	2023	8	24	60	29.3	-49.2	other low		35	1006	60	0
              Emily	2023	8	24	12	29.8	-48.9	other low		35	1008	60	0
              Emily	2023	8	24	18	30.5	-48.7	other low		30	1010	0	0
              Emily	2023	8	25	0	31.4	-48.6	other low		30	1010	0	0
              Emily	2023	8	25	60	32.4	-48.6	other low		30	1010	0	0
           Franklin	2023	8	19	18	12.8	-60.5	other low		25	1006	0	0
           Franklin	2023	8	20	0	13.1	-62.1	other low		25	1006	0	0
           Franklin	2023	8	20	60	13.5	-63.7	tropical depression		30	1004	0	0
           Franklin	2023	8	20	12	14	-65.2	tropical storm		35	1002	30	0
           Franklin	2023	8	20	18	14.5	-66.6	tropical storm		40	1001	50	0
           Franklin	2023	8	21	0	14.8	-67.9	tropical storm		45	999	50	0
           Franklin	2023	8	21	60	14.8	-68.8	tropical storm		45	999	50	0
           Franklin	2023	8	21	12	14.6	-69.5	tropical storm		45	999	50	0
           Franklin	2023	8	21	18	14.1	-70	tropical storm		45	1002	100	0
           Franklin	2023	8	22	0	14	-70.4	tropical storm		45	1002	100	0
           Franklin	2023	8	22	60	14.1	-70.9	tropical storm		40	1002	100	0
           Franklin	2023	8	22	12	14.8	-71.1	tropical storm		40	1003	100	0
           Franklin	2023	8	22	18	15.6	-71.3	tropical storm		35	1003	90	0
           Franklin	2023	8	23	0	16.5	-71.4	tropical storm		35	1003	90	0
           Franklin	2023	8	23	60	17.3	-71.4	tropical storm		40	1003	100	0
           Franklin	2023	8	23	10	17.9	-71.2	tropical storm		40	1003	100	0
           Franklin	2023	8	23	12	18.3	-71.1	tropical storm		40	1005	90	0
           Franklin	2023	8	23	18	19.4	-70.8	tropical storm		35	1004	90	0
           Franklin	2023	8	24	0	20.6	-70.6	tropical storm		40	1005	90	0
           Franklin	2023	8	24	60	21.6	-70.5	tropical storm		45	1001	90	0
           Franklin	2023	8	24	12	22	-70	tropical storm		50	998	100	0
           Franklin	2023	8	24	18	22.2	-69.3	tropical storm		50	1000	130	0
           Franklin	2023	8	25	0	22.4	-68.5	tropical storm		50	1000	120	0
           Franklin	2023	8	25	60	22.2	-68.1	tropical storm		50	1000	120	0
           Franklin	2023	8	25	12	21.9	-67.9	tropical storm		45	1003	130	0
           Franklin	2023	8	25	18	21.8	-67.3	tropical storm		45	1003	130	0
           Franklin	2023	8	26	0	22.2	-66.5	tropical storm		50	1002	130	0
           Franklin	2023	8	26	60	22.6	-66	tropical storm		55	992	160	0
           Franklin	2023	8	26	12	23.2	-66.5	hurricane	1	65	989	170	15
           Franklin	2023	8	26	18	23.5	-67.3	hurricane	1	70	982	170	20
           Franklin	2023	8	27	0	23.9	-67.9	hurricane	1	75	977	180	20
           Franklin	2023	8	27	60	24.4	-68.5	hurricane	1	75	973	180	20
           Franklin	2023	8	27	12	24.9	-69.1	hurricane	1	80	970	180	20
           Franklin	2023	8	27	18	25.5	-69.7	hurricane	1	80	967	190	30
           Franklin	2023	8	28	0	26	-70.3	hurricane	2	85	964	200	40
           Franklin	2023	8	28	60	26.7	-70.6	hurricane	3	100	951	230	40
           Franklin	2023	8	28	12	27.5	-70.9	hurricane	4	125	937	240	50
           Franklin	2023	8	28	18	28.2	-71.1	hurricane	4	125	931	240	50
           Franklin	2023	8	29	0	28.9	-71.1	hurricane	4	130	926	210	50
           Franklin	2023	8	29	60	29.7	-71	hurricane	4	120	935	210	50
           Franklin	2023	8	29	12	30.3	-70.7	hurricane	4	115	941	210	50
           Franklin	2023	8	29	18	31.1	-70.2	hurricane	3	110	947	210	50
           Franklin	2023	8	30	0	31.8	-69.5	hurricane	3	100	953	210	50
           Franklin	2023	8	30	60	32.6	-68.7	hurricane	2	95	956	250	60
           Franklin	2023	8	30	12	33.2	-67.8	hurricane	2	95	958	250	60
           Franklin	2023	8	30	18	33.9	-66.7	hurricane	2	90	960	250	60
           Franklin	2023	8	31	0	34.4	-65.2	hurricane	2	90	961	250	60
           Franklin	2023	8	31	60	34.7	-63.9	hurricane	2	85	963	250	75
           Franklin	2023	8	31	12	35.1	-62.6	hurricane	2	85	964	260	80
           Franklin	2023	8	31	18	35.6	-61.1	hurricane	1	80	969	260	80
           Franklin	2023	9	1	0	36.4	-59.7	hurricane	1	75	975	260	80
           Franklin	2023	9	1	60	37.4	-58.2	hurricane	1	70	978	300	80
           Franklin	2023	9	1	12	38.2	-56.6	hurricane	1	65	982	380	80
           Franklin	2023	9	1	18	38.8	-54.6	extratropical		70	979	430	80
           Franklin	2023	9	2	0	39.6	-52	extratropical		70	979	480	90
           Franklin	2023	9	2	60	41.2	-48.8	extratropical		70	980	480	90
           Franklin	2023	9	2	12	43	-45.9	extratropical		65	981	480	60
           Franklin	2023	9	2	18	44.8	-43.4	extratropical		65	982	480	70
           Franklin	2023	9	3	0	45.8	-41	extratropical		65	984	480	90
           Franklin	2023	9	3	60	46.4	-38.7	extratropical		60	986	430	0
           Franklin	2023	9	3	12	47	-36.2	extratropical		55	988	430	0
           Franklin	2023	9	3	18	47.7	-33.4	extratropical		55	990	430	0
           Franklin	2023	9	4	0	47.8	-30.8	extratropical		50	991	360	0
           Franklin	2023	9	4	60	47.5	-28.6	extratropical		45	993	390	0
           Franklin	2023	9	4	12	47.1	-27.3	extratropical		40	994	240	0
           Franklin	2023	9	4	18	46.7	-26.8	extratropical		40	995	210	0
           Franklin	2023	9	5	0	46	-26.6	extratropical		40	995	210	0
           Franklin	2023	9	5	60	44.6	-26.3	extratropical		40	995	210	0
           Franklin	2023	9	5	12	42.8	-25.4	extratropical		40	995	210	0
           Franklin	2023	9	5	18	41	-23.8	extratropical		40	995	180	0
           Franklin	2023	9	6	0	40.1	-21.6	extratropical		35	995	150	0
           Franklin	2023	9	6	60	40.1	-19.4	extratropical		35	995	150	0
           Franklin	2023	9	6	12	41.3	-17.7	extratropical		40	993	150	0
           Franklin	2023	9	6	18	43.3	-16.5	extratropical		45	992	150	0
           Franklin	2023	9	7	0	45.4	-16	extratropical		50	991	150	0
           Franklin	2023	9	7	60	46.8	-16.1	extratropical		50	991	150	0
           Franklin	2023	9	7	12	47.7	-16.3	extratropical		45	993	150	0
           Franklin	2023	9	7	18	48.5	-16.5	extratropical		40	996	80	0
           Franklin	2023	9	8	0	48.5	-17.2	extratropical		35	998	80	0
           Franklin	2023	9	8	60	48.3	-17.8	extratropical		30	1001	0	0
           Franklin	2023	9	8	12	47.9	-18.5	extratropical		30	1004	0	0
           Franklin	2023	9	8	18	47.2	-18.9	extratropical		30	1006	0	0
           Franklin	2023	9	9	0	46.3	-19.1	extratropical		30	1007	0	0
           Franklin	2023	9	9	60	45.3	-19.4	extratropical		30	1007	0	0
           Franklin	2023	9	9	12	44.1	-19.8	extratropical		25	1008	0	0
           Franklin	2023	9	9	18	43.1	-20.3	extratropical		25	1008	0	0
             Harold	2023	8	21	12	24.7	-89.2	disturbance		25	1008	0	0
